Region;Building type;Age cohort;Insulation product;value
EST;Hot;1945-1969;Insulation (Exterior wall);0
EST;Hot;1945-1969;Insulation (Roof);0
EST;Hot;1945-1969;Insulation (Floor);0
EST;Hot;1945-1969;Insulation (Basement);0
EST;Hot;1970-1989;Insulation;11.99996747
EST;Hot;1970-1989;Insulation (Exterior wall);0
EST;Hot;1970-1989;Insulation (Roof);0
EST;Hot;1970-1989;Insulation (Floor);0
EST;Hot;1970-1989;Insulation (Basement);0
EST;Hot;1990-2010;Insulation;14.30253679
EST;Hot;1990-2010;Insulation (Exterior wall);0
EST;Hot;1990-2010;Insulation (Roof);0
EST;Hot;1990-2010;Insulation (Floor);0
EST;Hot;1990-2010;Insulation (Basement);0
EST;Hot;2011-2020;Insulation;7.016632363
EST;Hot;2011-2020;Insulation (Exterior wall);0
EST;Hot;2011-2020;Insulation (Roof);0
EST;Hot;2011-2020;Insulation (Floor);0
EST;Hot;2011-2020;Insulation (Basement);0
EST;Hot;2021-2030;Insulation;0
EST;Hot;2021-2030;Insulation (Exterior wall);1.902558289
EST;Hot;2021-2030;Insulation (Roof);0.888888889
EST;Hot;2021-2030;Insulation (Floor);4
EST;Hot;2021-2030;Insulation (Basement);0.225185185
EST;Hot;2031-2040;Insulation;0
EST;Hot;2031-2040;Insulation (Exterior wall);1.902558289
EST;Hot;2031-2040;Insulation (Roof);0.888888889
EST;Hot;2031-2040;Insulation (Floor);4
EST;Hot;2031-2040;Insulation (Basement);0.225185185
EST;Hot;2040<;Insulation;0
EST;Hot;2040<;Insulation (Exterior wall);1.902558289
EST;Hot;2040<;Insulation (Roof);0.888888889
EST;Hot;2040<;Insulation (Floor);4
EST;Hot;2040<;Insulation (Basement);0.225185185
EST;Edu;>1945;Insulation;0.88
EST;Edu;>1945;Insulation (Exterior wall);0
EST;Edu;>1945;Insulation (Roof);0
EST;Edu;>1945;Insulation (Floor);0
EST;Edu;>1945;Insulation (Basement);0
EST;Edu;1945-1969;Insulation;0.88
EST;Edu;1945-1969;Insulation (Exterior wall);0
EST;Edu;1945-1969;Insulation (Roof);0
EST;Edu;1945-1969;Insulation (Floor);0
EST;Edu;1945-1969;Insulation (Basement);0
EST;Edu;1970-1989;Insulation;11.99996747
EST;Edu;1970-1989;Insulation (Exterior wall);0
EST;Edu;1970-1989;Insulation (Roof);0
EST;Edu;1970-1989;Insulation (Floor);0
EST;Edu;1970-1989;Insulation (Basement);0
EST;Edu;1990-2010;Insulation;14.30253679
EST;Edu;1990-2010;Insulation (Exterior wall);0
EST;Edu;1990-2010;Insulation (Roof);0
EST;Edu;1990-2010;Insulation (Floor);0
EST;Edu;1990-2010;Insulation (Basement);0
EST;Edu;2011-2020;Insulation;7.016632363
EST;Edu;2011-2020;Insulation (Exterior wall);0
EST;Edu;2011-2020;Insulation (Roof);0
EST;Edu;2011-2020;Insulation (Floor);0
EST;Edu;2011-2020;Insulation (Basement);0
EST;Edu;2021-2030;Insulation;0
EST;Edu;2021-2030;Insulation (Exterior wall);1.902558289
EST;Edu;2021-2030;Insulation (Roof);0.888888889
EST;Edu;2021-2030;Insulation (Floor);4
EST;Edu;2021-2030;Insulation (Basement);0.225185185
EST;Edu;2031-2040;Insulation;0
EST;Edu;2031-2040;Insulation (Exterior wall);1.902558289
EST;Edu;2031-2040;Insulation (Roof);0.888888889
EST;Edu;2031-2040;Insulation (Floor);4
EST;Edu;2031-2040;Insulation (Basement);0.225185185
EST;Edu;2040<;Insulation;0
EST;Edu;2040<;Insulation (Exterior wall);1.902558289
EST;Edu;2040<;Insulation (Roof);0.888888889
EST;Edu;2040<;Insulation (Floor);4
EST;Edu;2040<;Insulation (Basement);0.225185185
EST;Hea;>1945;Insulation;0.88
EST;Hea;>1945;Insulation (Exterior wall);0
EST;Hea;>1945;Insulation (Roof);0
EST;Hea;>1945;Insulation (Floor);0
EST;Hea;>1945;Insulation (Basement);0
EST;Hea;1945-1969;Insulation;0.88
EST;Hea;1945-1969;Insulation (Exterior wall);0
EST;Hea;1945-1969;Insulation (Roof);0
EST;Hea;1945-1969;Insulation (Floor);0
EST;Hea;1945-1969;Insulation (Basement);0
EST;Hea;1970-1989;Insulation;11.99996747
EST;Hea;1970-1989;Insulation (Exterior wall);0
EST;Hea;1970-1989;Insulation (Roof);0
EST;Hea;1970-1989;Insulation (Floor);0
EST;Hea;1970-1989;Insulation (Basement);0
EST;Hea;1990-2010;Insulation;14.30253679
EST;Hea;1990-2010;Insulation (Exterior wall);0
EST;Hea;1990-2010;Insulation (Roof);0
EST;Hea;1990-2010;Insulation (Floor);0
EST;Hea;1990-2010;Insulation (Basement);0
EST;Hea;2011-2020;Insulation;7.016632363
EST;Hea;2011-2020;Insulation (Exterior wall);0
EST;Hea;2011-2020;Insulation (Roof);0
EST;Hea;2011-2020;Insulation (Floor);0
EST;Hea;2011-2020;Insulation (Basement);0
EST;Hea;2021-2030;Insulation;0
EST;Hea;2021-2030;Insulation (Exterior wall);1.902558289
EST;Hea;2021-2030;Insulation (Roof);0.888888889
EST;Hea;2021-2030;Insulation (Floor);4
EST;Hea;2021-2030;Insulation (Basement);0.225185185
EST;Hea;2031-2040;Insulation;0
EST;Hea;2031-2040;Insulation (Exterior wall);1.902558289
EST;Hea;2031-2040;Insulation (Roof);0.888888889
EST;Hea;2031-2040;Insulation (Floor);4
EST;Hea;2031-2040;Insulation (Basement);0.225185185
EST;Hea;2040<;Insulation;0
EST;Hea;2040<;Insulation (Exterior wall);1.902558289
EST;Hea;2040<;Insulation (Roof);0.888888889
EST;Hea;2040<;Insulation (Floor);4
EST;Hea;2040<;Insulation (Basement);0.225185185
EST;Oth;>1945;Insulation;8.561148325
EST;Oth;>1945;Insulation (Exterior wall);0
EST;Oth;>1945;Insulation (Roof);0
EST;Oth;>1945;Insulation (Floor);0
EST;Oth;>1945;Insulation (Basement);0
EST;Oth;1945-1969;Insulation;9.454983289
EST;Oth;1945-1969;Insulation (Exterior wall);0
EST;Oth;1945-1969;Insulation (Roof);0
EST;Oth;1945-1969;Insulation (Floor);0
EST;Oth;1945-1969;Insulation (Basement);0
EST;Oth;1970-1989;Insulation;16.8117599
EST;Oth;1970-1989;Insulation (Exterior wall);0
EST;Oth;1970-1989;Insulation (Roof);0
EST;Oth;1970-1989;Insulation (Floor);0
EST;Oth;1970-1989;Insulation (Basement);0
EST;Oth;1990-2010;Insulation;18.07424865
EST;Oth;1990-2010;Insulation (Exterior wall);0
EST;Oth;1990-2010;Insulation (Roof);0
EST;Oth;1990-2010;Insulation (Floor);0
EST;Oth;1990-2010;Insulation (Basement);0
EST;Oth;2011-2020;Insulation;13.28850519
EST;Oth;2011-2020;Insulation (Exterior wall);0
EST;Oth;2011-2020;Insulation (Roof);0
EST;Oth;2011-2020;Insulation (Floor);0
EST;Oth;2011-2020;Insulation (Basement);0
EST;Oth;2021-2030;Insulation;0
EST;Oth;2021-2030;Insulation (Exterior wall);1.612455803
EST;Oth;2021-2030;Insulation (Roof);8.059259259
EST;Oth;2021-2030;Insulation (Floor);3.466666667
EST;Oth;2021-2030;Insulation (Basement);0.150123457
EST;Oth;2031-2040;Insulation;0
EST;Oth;2031-2040;Insulation (Exterior wall);1.612455803
EST;Oth;2031-2040;Insulation (Roof);8.059259259
EST;Oth;2031-2040;Insulation (Floor);3.466666667
EST;Oth;2031-2040;Insulation (Basement);0.150123457
EST;Oth;2040<;Insulation;0
EST;Oth;2040<;Insulation (Exterior wall);1.612455803
EST;Oth;2040<;Insulation (Roof);8.059259259
EST;Oth;2040<;Insulation (Floor);3.466666667
EST;Oth;2040<;Insulation (Basement);0.150123457
FIN;SFH;>1945;Insulation;12.63434116
FIN;SFH;>1945;Insulation (Exterior wall);0
FIN;SFH;>1945;Insulation (Roof);0
FIN;SFH;>1945;Insulation (Floor);0
FIN;SFH;>1945;Insulation (Basement);0
FIN;SFH;1945-1969;Insulation;10.91532595
FIN;SFH;1945-1969;Insulation (Exterior wall);0
FIN;SFH;1945-1969;Insulation (Roof);0
FIN;SFH;1945-1969;Insulation (Floor);0
FIN;SFH;1945-1969;Insulation (Basement);0
FIN;SFH;1970-1989;Insulation;8.134575636
FIN;SFH;1970-1989;Insulation (Exterior wall);0
FIN;SFH;1970-1989;Insulation (Roof);0
FIN;SFH;1970-1989;Insulation (Floor);0
FIN;SFH;1970-1989;Insulation (Basement);0
FIN;SFH;1990-2010;Insulation;6.923404255
FIN;SFH;1990-2010;Insulation (Exterior wall);0
FIN;SFH;1990-2010;Insulation (Roof);0
FIN;SFH;1990-2010;Insulation (Floor);0
FIN;SFH;1990-2010;Insulation (Basement);0
FIN;SFH;2011-2020;Insulation;12.97777778
FIN;SFH;2011-2020;Insulation (Exterior wall);0
FIN;SFH;2011-2020;Insulation (Roof);0
FIN;SFH;2011-2020;Insulation (Floor);0
FIN;SFH;2011-2020;Insulation (Basement);0
FIN;SFH;2021-2030;Insulation;0
FIN;SFH;2021-2030;Insulation (Exterior wall);10.77400419
FIN;SFH;2021-2030;Insulation (Roof);0
FIN;SFH;2021-2030;Insulation (Floor);0
FIN;SFH;2021-2030;Insulation (Basement);2.203773585
FIN;SFH;2031-2040;Insulation;0
FIN;SFH;2031-2040;Insulation (Exterior wall);10.77400419
FIN;SFH;2031-2040;Insulation (Roof);0
FIN;SFH;2031-2040;Insulation (Floor);0
FIN;SFH;2031-2040;Insulation (Basement);2.203773585
FIN;SFH;2040<;Insulation;0
FIN;SFH;2040<;Insulation (Exterior wall);10.77400419
FIN;SFH;2040<;Insulation (Roof);0
FIN;SFH;2040<;Insulation (Floor);0
FIN;SFH;2040<;Insulation (Basement);2.203773585
FIN;MFH;>1945;Insulation;6.577587114
FIN;MFH;>1945;Insulation (Exterior wall);0
FIN;MFH;>1945;Insulation (Roof);0
FIN;MFH;>1945;Insulation (Floor);0
FIN;MFH;>1945;Insulation (Basement);0
FIN;MFH;1945-1969;Insulation;6.691979863
FIN;MFH;1945-1969;Insulation (Exterior wall);0
FIN;MFH;1945-1969;Insulation (Roof);0
FIN;MFH;1945-1969;Insulation (Floor);0
FIN;MFH;1945-1969;Insulation (Basement);0
FIN;MFH;1970-1989;Insulation;8.007735907
FIN;MFH;1970-1989;Insulation (Exterior wall);0
FIN;MFH;1970-1989;Insulation (Roof);0
FIN;MFH;1970-1989;Insulation (Floor);0
FIN;MFH;1970-1989;Insulation (Basement);0
FIN;MFH;1990-2010;Insulation;22.38512644
FIN;MFH;1990-2010;Insulation (Exterior wall);0
FIN;MFH;1990-2010;Insulation (Roof);0
FIN;MFH;1990-2010;Insulation (Floor);0
FIN;MFH;1990-2010;Insulation (Basement);0
FIN;MFH;2011-2020;Insulation;22.24256086
FIN;MFH;2011-2020;Insulation (Exterior wall);0
FIN;MFH;2011-2020;Insulation (Roof);0
FIN;MFH;2011-2020;Insulation (Floor);0
FIN;MFH;2011-2020;Insulation (Basement);0
FIN;MFH;2021-2030;Insulation;0
FIN;MFH;2021-2030;Insulation (Exterior wall);11.69121028
FIN;MFH;2021-2030;Insulation (Roof);6.018475117
FIN;MFH;2021-2030;Insulation (Floor);1.590641017
FIN;MFH;2021-2030;Insulation (Basement);2.942234451
FIN;MFH;2031-2040;Insulation;0
FIN;MFH;2031-2040;Insulation (Exterior wall);11.69121028
FIN;MFH;2031-2040;Insulation (Roof);6.018475117
FIN;MFH;2031-2040;Insulation (Floor);1.590641017
FIN;MFH;2031-2040;Insulation (Basement);2.942234451
FIN;MFH;2040<;Insulation;0
FIN;MFH;2040<;Insulation (Exterior wall);11.69121028
FIN;MFH;2040<;Insulation (Roof);6.018475117
FIN;MFH;2040<;Insulation (Floor);1.590641017
FIN;MFH;2040<;Insulation (Basement);2.942234451
FIN;Ret;>1945;Insulation;23.92344498
FIN;Ret;>1945;Insulation (Exterior wall);0
FIN;Ret;>1945;Insulation (Roof);0
FIN;Ret;>1945;Insulation (Floor);0
FIN;Ret;>1945;Insulation (Basement);0
FIN;Ret;1945-1969;Insulation;26.60494987
FIN;Ret;1945-1969;Insulation (Exterior wall);0
FIN;Ret;1945-1969;Insulation (Roof);0
FIN;Ret;1945-1969;Insulation (Floor);0
FIN;Ret;1945-1969;Insulation (Basement);0
FIN;Ret;1970-1989;Insulation;26.43534475
FIN;Ret;1970-1989;Insulation (Exterior wall);0
FIN;Ret;1970-1989;Insulation (Roof);0
FIN;Ret;1970-1989;Insulation (Floor);0
FIN;Ret;1970-1989;Insulation (Basement);0
FIN;Ret;1990-2010;Insulation;24.8
FIN;Ret;1990-2010;Insulation (Exterior wall);0
FIN;Ret;1990-2010;Insulation (Roof);0
FIN;Ret;1990-2010;Insulation (Floor);0
FIN;Ret;1990-2010;Insulation (Basement);0
FIN;Ret;2011-2020;Insulation;24.8
FIN;Ret;2011-2020;Insulation (Exterior wall);0
FIN;Ret;2011-2020;Insulation (Roof);0
FIN;Ret;2011-2020;Insulation (Floor);0
FIN;Ret;2011-2020;Insulation (Basement);0
FIN;Ret;2021-2030;Insulation;0
FIN;Ret;2021-2030;Insulation (Exterior wall);0
FIN;Ret;2021-2030;Insulation (Roof);22.4
FIN;Ret;2021-2030;Insulation (Floor);2.4
FIN;Ret;2021-2030;Insulation (Basement);0
FIN;Ret;2031-2040;Insulation;0
FIN;Ret;2031-2040;Insulation (Exterior wall);0
FIN;Ret;2031-2040;Insulation (Roof);22.4
FIN;Ret;2031-2040;Insulation (Floor);2.4
FIN;Ret;2031-2040;Insulation (Basement);0
FIN;Ret;2040<;Insulation;0
FIN;Ret;2040<;Insulation (Exterior wall);0
FIN;Ret;2040<;Insulation (Roof);22.4
FIN;Ret;2040<;Insulation (Floor);2.4
FIN;Ret;2040<;Insulation (Basement);0
FIN;Off;>1945;Insulation;0.88
FIN;Off;>1945;Insulation (Exterior wall);0
FIN;Off;>1945;Insulation (Roof);0
FIN;Off;>1945;Insulation (Floor);0
FIN;Off;>1945;Insulation (Basement);0
FIN;Off;1945-1969;Insulation;0.88
FIN;Off;1945-1969;Insulation (Exterior wall);0
FIN;Off;1945-1969;Insulation (Roof);0
FIN;Off;1945-1969;Insulation (Floor);0
FIN;Off;1945-1969;Insulation (Basement);0
FIN;Off;1970-1989;Insulation;11.99996747
FIN;Off;1970-1989;Insulation (Exterior wall);0
FIN;Off;1970-1989;Insulation (Roof);0
FIN;Off;1970-1989;Insulation (Floor);0
FIN;Off;1970-1989;Insulation (Basement);0
FIN;Off;1990-2010;Insulation;14.30253679
FIN;Off;1990-2010;Insulation (Exterior wall);0
FIN;Off;1990-2010;Insulation (Roof);0
FIN;Off;1990-2010;Insulation (Floor);0
FIN;Off;1990-2010;Insulation (Basement);0
FIN;Off;2011-2020;Insulation;7.016632363
FIN;Off;2011-2020;Insulation (Exterior wall);0
FIN;Off;2011-2020;Insulation (Roof);0
FIN;Off;2011-2020;Insulation (Floor);0
FIN;Off;2011-2020;Insulation (Basement);0
FIN;Off;2021-2030;Insulation;0
FIN;Off;2021-2030;Insulation (Exterior wall);1.902558289
FIN;Off;2021-2030;Insulation (Roof);0.888888889
FIN;Off;2021-2030;Insulation (Floor);4
FIN;Off;2021-2030;Insulation (Basement);0.225185185
FIN;Off;2031-2040;Insulation;0
FIN;Off;2031-2040;Insulation (Exterior wall);1.902558289
FIN;Off;2031-2040;Insulation (Roof);0.888888889
FIN;Off;2031-2040;Insulation (Floor);4
FIN;Off;2031-2040;Insulation (Basement);0.225185185
FIN;Off;2040<;Insulation;0
FIN;Off;2040<;Insulation (Exterior wall);1.902558289
FIN;Off;2040<;Insulation (Roof);0.888888889
FIN;Off;2040<;Insulation (Floor);4
FIN;Off;2040<;Insulation (Basement);0.225185185
FIN;Hot;>1945;Insulation;0.88
FIN;Hot;>1945;Insulation (Exterior wall);0
FIN;Hot;>1945;Insulation (Roof);0
FIN;Hot;>1945;Insulation (Floor);0
FIN;Hot;>1945;Insulation (Basement);0
FIN;Hot;1945-1969;Insulation;0.88
FIN;Hot;1945-1969;Insulation (Exterior wall);0
FIN;Hot;1945-1969;Insulation (Roof);0
FIN;Hot;1945-1969;Insulation (Floor);0
FIN;Hot;1945-1969;Insulation (Basement);0
FIN;Hot;1970-1989;Insulation;11.99996747
FIN;Hot;1970-1989;Insulation (Exterior wall);0
FIN;Hot;1970-1989;Insulation (Roof);0
FIN;Hot;1970-1989;Insulation (Floor);0
FIN;Hot;1970-1989;Insulation (Basement);0
FIN;Hot;1990-2010;Insulation;14.30253679
FIN;Hot;1990-2010;Insulation (Exterior wall);0
FIN;Hot;1990-2010;Insulation (Roof);0
FIN;Hot;1990-2010;Insulation (Floor);0
FIN;Hot;1990-2010;Insulation (Basement);0
FIN;Hot;2011-2020;Insulation;7.016632363
FIN;Hot;2011-2020;Insulation (Exterior wall);0
FIN;Hot;2011-2020;Insulation (Roof);0
FIN;Hot;2011-2020;Insulation (Floor);0
FIN;Hot;2011-2020;Insulation (Basement);0
FIN;Hot;2021-2030;Insulation;0
FIN;Hot;2021-2030;Insulation (Exterior wall);1.902558289
FIN;Hot;2021-2030;Insulation (Roof);0.888888889
FIN;Hot;2021-2030;Insulation (Floor);4
FIN;Hot;2021-2030;Insulation (Basement);0.225185185
FIN;Hot;2031-2040;Insulation;0
FIN;Hot;2031-2040;Insulation (Exterior wall);1.902558289
FIN;Hot;2031-2040;Insulation (Roof);0.888888889
FIN;Hot;2031-2040;Insulation (Floor);4
FIN;Hot;2031-2040;Insulation (Basement);0.225185185
FIN;Hot;2040<;Insulation;0
FIN;Hot;2040<;Insulation (Exterior wall);1.902558289
FIN;Hot;2040<;Insulation (Roof);0.888888889
FIN;Hot;2040<;Insulation (Floor);4
FIN;Hot;2040<;Insulation (Basement);0.225185185
FIN;Edu;>1945;Insulation;0.88
FIN;Edu;>1945;Insulation (Exterior wall);0
FIN;Edu;>1945;Insulation (Roof);0
FIN;Edu;>1945;Insulation (Floor);0
FIN;Edu;>1945;Insulation (Basement);0
FIN;Edu;1945-1969;Insulation;0.88
FIN;Edu;1945-1969;Insulation (Exterior wall);0
FIN;Edu;1945-1969;Insulation (Roof);0
FIN;Edu;1945-1969;Insulation (Floor);0
FIN;Edu;1945-1969;Insulation (Basement);0
FIN;Edu;1970-1989;Insulation;11.99996747
FIN;Edu;1970-1989;Insulation (Exterior wall);0
FIN;Edu;1970-1989;Insulation (Roof);0
FIN;Edu;1970-1989;Insulation (Floor);0
FIN;Edu;1970-1989;Insulation (Basement);0
FIN;Edu;1990-2010;Insulation;14.30253679
FIN;Edu;1990-2010;Insulation (Exterior wall);0
FIN;Edu;1990-2010;Insulation (Roof);0
FIN;Edu;1990-2010;Insulation (Floor);0
FIN;Edu;1990-2010;Insulation (Basement);0
FIN;Edu;2011-2020;Insulation;7.016632363
FIN;Edu;2011-2020;Insulation (Exterior wall);0
FIN;Edu;2011-2020;Insulation (Roof);0
FIN;Edu;2011-2020;Insulation (Floor);0
FIN;Edu;2011-2020;Insulation (Basement);0
FIN;Edu;2021-2030;Insulation;0
FIN;Edu;2021-2030;Insulation (Exterior wall);1.902558289
FIN;Edu;2021-2030;Insulation (Roof);0.888888889
FIN;Edu;2021-2030;Insulation (Floor);4
FIN;Edu;2021-2030;Insulation (Basement);0.225185185
FIN;Edu;2031-2040;Insulation;0
FIN;Edu;2031-2040;Insulation (Exterior wall);1.902558289
FIN;Edu;2031-2040;Insulation (Roof);0.888888889
FIN;Edu;2031-2040;Insulation (Floor);4
FIN;Edu;2031-2040;Insulation (Basement);0.225185185
FIN;Edu;2040<;Insulation;0
FIN;Edu;2040<;Insulation (Exterior wall);1.902558289
FIN;Edu;2040<;Insulation (Roof);0.888888889
FIN;Edu;2040<;Insulation (Floor);4
FIN;Edu;2040<;Insulation (Basement);0.225185185
FIN;Hea;>1945;Insulation;0.88
FIN;Hea;>1945;Insulation (Exterior wall);0
FIN;Hea;>1945;Insulation (Roof);0
FIN;Hea;>1945;Insulation (Floor);0
FIN;Hea;>1945;Insulation (Basement);0
FIN;Hea;1945-1969;Insulation;0.88
FIN;Hea;1945-1969;Insulation (Exterior wall);0
FIN;Hea;1945-1969;Insulation (Roof);0
FIN;Hea;1945-1969;Insulation (Floor);0
FIN;Hea;1945-1969;Insulation (Basement);0
FIN;Hea;1970-1989;Insulation;11.99996747
FIN;Hea;1970-1989;Insulation (Exterior wall);0
FIN;Hea;1970-1989;Insulation (Roof);0
FIN;Hea;1970-1989;Insulation (Floor);0
FIN;Hea;1970-1989;Insulation (Basement);0
FIN;Hea;1990-2010;Insulation;14.30253679
FIN;Hea;1990-2010;Insulation (Exterior wall);0
FIN;Hea;1990-2010;Insulation (Roof);0
FIN;Hea;1990-2010;Insulation (Floor);0
FIN;Hea;1990-2010;Insulation (Basement);0
FIN;Hea;2011-2020;Insulation;7.016632363
FIN;Hea;2011-2020;Insulation (Exterior wall);0
FIN;Hea;2011-2020;Insulation (Roof);0
FIN;Hea;2011-2020;Insulation (Floor);0
FIN;Hea;2011-2020;Insulation (Basement);0
FIN;Hea;2021-2030;Insulation;0
FIN;Hea;2021-2030;Insulation (Exterior wall);1.902558289
FIN;Hea;2021-2030;Insulation (Roof);0.888888889
FIN;Hea;2021-2030;Insulation (Floor);4
FIN;Hea;2021-2030;Insulation (Basement);0.225185185
FIN;Hea;2031-2040;Insulation;0
FIN;Hea;2031-2040;Insulation (Exterior wall);1.902558289
FIN;Hea;2031-2040;Insulation (Roof);0.888888889
FIN;Hea;2031-2040;Insulation (Floor);4
FIN;Hea;2031-2040;Insulation (Basement);0.225185185
FIN;Hea;2040<;Insulation;0
FIN;Hea;2040<;Insulation (Exterior wall);1.902558289
FIN;Hea;2040<;Insulation (Roof);0.888888889
FIN;Hea;2040<;Insulation (Floor);4
FIN;Hea;2040<;Insulation (Basement);0.225185185
FIN;Oth;>1945;Insulation;8.561148325
FIN;Oth;>1945;Insulation (Exterior wall);0
FIN;Oth;>1945;Insulation (Roof);0
FIN;Oth;>1945;Insulation (Floor);0
FIN;Oth;>1945;Insulation (Basement);0
FIN;Oth;1945-1969;Insulation;9.454983289
FIN;Oth;1945-1969;Insulation (Exterior wall);0
FIN;Oth;1945-1969;Insulation (Roof);0
FIN;Oth;1945-1969;Insulation (Floor);0
FIN;Oth;1945-1969;Insulation (Basement);0
FIN;Oth;1970-1989;Insulation;16.8117599
FIN;Oth;1970-1989;Insulation (Exterior wall);0
FIN;Oth;1970-1989;Insulation (Roof);0
FIN;Oth;1970-1989;Insulation (Floor);0
FIN;Oth;1970-1989;Insulation (Basement);0
FIN;Oth;1990-2010;Insulation;18.07424865
FIN;Oth;1990-2010;Insulation (Exterior wall);0
FIN;Oth;1990-2010;Insulation (Roof);0
FIN;Oth;1990-2010;Insulation (Floor);0
FIN;Oth;1990-2010;Insulation (Basement);0
FIN;Oth;2011-2020;Insulation;13.28850519
FIN;Oth;2011-2020;Insulation (Exterior wall);0
FIN;Oth;2011-2020;Insulation (Roof);0
FIN;Oth;2011-2020;Insulation (Floor);0
FIN;Oth;2011-2020;Insulation (Basement);0
FIN;Oth;2021-2030;Insulation;0
FIN;Oth;2021-2030;Insulation (Exterior wall);1.612455803
FIN;Oth;2021-2030;Insulation (Roof);8.059259259
FIN;Oth;2021-2030;Insulation (Floor);3.466666667
FIN;Oth;2021-2030;Insulation (Basement);0.150123457
FIN;Oth;2031-2040;Insulation;0
FIN;Oth;2031-2040;Insulation (Exterior wall);1.612455803
FIN;Oth;2031-2040;Insulation (Roof);8.059259259
FIN;Oth;2031-2040;Insulation (Floor);3.466666667
FIN;Oth;2031-2040;Insulation (Basement);0.150123457
FIN;Oth;2040<;Insulation;0
FIN;Oth;2040<;Insulation (Exterior wall);1.612455803
FIN;Oth;2040<;Insulation (Roof);8.059259259
FIN;Oth;2040<;Insulation (Floor);3.466666667
FIN;Oth;2040<;Insulation (Basement);0.150123457
FRA;SFH;>1945;Insulation;5.617556018
FRA;SFH;>1945;Insulation (Exterior wall);0
FRA;SFH;>1945;Insulation (Roof);0
FRA;SFH;>1945;Insulation (Floor);0
FRA;SFH;>1945;Insulation (Basement);0
FRA;SFH;1945-1969;Insulation;10.94754296
FRA;SFH;1945-1969;Insulation (Exterior wall);0
FRA;SFH;1945-1969;Insulation (Roof);0
FRA;SFH;1945-1969;Insulation (Floor);0
FRA;SFH;1945-1969;Insulation (Basement);0
FRA;SFH;1970-1989;Insulation;10.94754296
FRA;SFH;1970-1989;Insulation (Exterior wall);0
FRA;SFH;1970-1989;Insulation (Roof);0
FRA;SFH;1970-1989;Insulation (Floor);0
FRA;SFH;1970-1989;Insulation (Basement);0
FRA;SFH;1990-2010;Insulation;20.80717518
FRA;SFH;1990-2010;Insulation (Exterior wall);0
FRA;SFH;1990-2010;Insulation (Roof);0
FRA;SFH;1990-2010;Insulation (Floor);0
FRA;SFH;1990-2010;Insulation (Basement);0
FRA;SFH;2011-2020;Insulation;17.75923281
FRA;SFH;2011-2020;Insulation (Exterior wall);0
FRA;SFH;2011-2020;Insulation (Roof);0
FRA;SFH;2011-2020;Insulation (Floor);0
FRA;SFH;2011-2020;Insulation (Basement);0
FRA;SFH;2021-2030;Insulation;0
FRA;SFH;2021-2030;Insulation (Exterior wall);9.777777778
FRA;SFH;2021-2030;Insulation (Roof);3.581455033
FRA;SFH;2021-2030;Insulation (Floor);2.4
FRA;SFH;2021-2030;Insulation (Basement);2
FRA;SFH;2031-2040;Insulation;0
FRA;SFH;2031-2040;Insulation (Exterior wall);9.777777778
FRA;SFH;2031-2040;Insulation (Roof);3.581455033
FRA;SFH;2031-2040;Insulation (Floor);2.4
FRA;SFH;2031-2040;Insulation (Basement);2
FRA;SFH;2040<;Insulation;0
FRA;SFH;2040<;Insulation (Exterior wall);9.777777778
FRA;SFH;2040<;Insulation (Roof);3.581455033
FRA;SFH;2040<;Insulation (Floor);2.4
FRA;SFH;2040<;Insulation (Basement);2
FRA;MFH;>1945;Insulation;3.424603058
FRA;MFH;>1945;Insulation (Exterior wall);0
FRA;MFH;>1945;Insulation (Roof);0
FRA;MFH;>1945;Insulation (Floor);0
FRA;MFH;>1945;Insulation (Basement);0
FRA;MFH;1945-1969;Insulation;6.398229701
FRA;MFH;1945-1969;Insulation (Exterior wall);0
FRA;MFH;1945-1969;Insulation (Roof);0
FRA;MFH;1945-1969;Insulation (Floor);0
FRA;MFH;1945-1969;Insulation (Basement);0
FRA;MFH;1970-1989;Insulation;5.826015196
FRA;MFH;1970-1989;Insulation (Exterior wall);0
FRA;MFH;1970-1989;Insulation (Roof);0
FRA;MFH;1970-1989;Insulation (Floor);0
FRA;MFH;1970-1989;Insulation (Basement);0
FRA;MFH;1990-2010;Insulation;8.210723683
FRA;MFH;1990-2010;Insulation (Exterior wall);0
FRA;MFH;1990-2010;Insulation (Roof);0
FRA;MFH;1990-2010;Insulation (Floor);0
FRA;MFH;1990-2010;Insulation (Basement);0
